Asset ID,Asset title,Asset type,Location,Pagedip Handle,Time Stamp,Country,State,City,Client session ID,Device type
,,,https://greenlake.hpe.pagedip.com/,,2021-09-02T16:32:21.315Z,United States,Colorado,Longmont,3e60da38-df63-4de9-9fdb-7c68512457ff,desktop
,,,https://greenlake.hpe.pagedip.com/adf,,2021-09-02T16:32:25.001Z,United States,Colorado,Longmont,3e60da38-df63-4de9-9fdb-7c68512457ff,desktop
,,,https://greenlake.hpe.pagedip.com/theme-cdn-1-0-0/,theme-cdn-1-0-0,2021-09-02T17:53:39.200Z,United States,,,b87fbab3-dc22-4b77-9084-aa51430e8ef9,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-03T21:25:44.546Z,United States,,,b87fbab3-dc22-4b77-9084-aa51430e8ef9,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-03T21:51:20.292Z,United States,,,b87fbab3-dc22-4b77-9084-aa51430e8ef9,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-03T22:01:27.980Z,United States,,,b87fbab3-dc22-4b77-9084-aa51430e8ef9,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-03T22:03:57.233Z,United States,,,b87fbab3-dc22-4b77-9084-aa51430e8ef9,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-03T22:07:12.948Z,United States,,,b87fbab3-dc22-4b77-9084-aa51430e8ef9,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/hpe-3par-storeserv-8200,it-case-study-kapsch,2021-09-03T22:07:21.918Z,United States,,,b87fbab3-dc22-4b77-9084-aa51430e8ef9,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-05T14:45:05.259Z,United States,,,96a36e74-fc08-45e9-abe3-991de5adc281,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-05T15:23:45.601Z,United States,,,96a36e74-fc08-45e9-abe3-991de5adc281,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-05T15:31:53.371Z,United States,,,96a36e74-fc08-45e9-abe3-991de5adc281,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-05T15:34:11.341Z,United States,,,eecc517c-a5a0-4602-944b-598c7ba332fb,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-07T11:27:58.219Z,India,Tamil Nadu,Chennai,1ef7a9f2-31d7-43e7-9f77-48c3d3e874fb,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-07T14:28:52.772Z,United States,,,5d0cdf3b-8f42-4ee7-a2b6-daa28c4c9258,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-07T18:11:54.155Z,United States,,,5d0cdf3b-8f42-4ee7-a2b6-daa28c4c9258,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-07T18:17:00.639Z,United States,,,5d0cdf3b-8f42-4ee7-a2b6-daa28c4c9258,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-07T21:59:39.198Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-07T22:04:05.045Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-2,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-07T22:04:20.073Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T07:05:45.357Z,India,Tamil Nadu,Chennai,fd1bcf93-3753-44ac-b0c6-dd6dcc1b45e0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T11:08:30.886Z,India,Tamil Nadu,Chennai,26887f45-c654-4d24-9a43-d2cc0cf24601,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T12:10:42.369Z,India,Tamil Nadu,Chennai,fd1bcf93-3753-44ac-b0c6-dd6dcc1b45e0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/hpe-3par-storeserv-8200,it-case-study-kapsch,2021-09-08T12:13:03.870Z,India,Tamil Nadu,Chennai,fd1bcf93-3753-44ac-b0c6-dd6dcc1b45e0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T14:21:23.709Z,India,Tamil Nadu,Chennai,26887f45-c654-4d24-9a43-d2cc0cf24601,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-08T15:56:24.326Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T16:16:41.902Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T16:16:59.030Z,India,Tamil Nadu,Chennai,fd1bcf93-3753-44ac-b0c6-dd6dcc1b45e0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T16:17:14.604Z,India,Tamil Nadu,Chennai,fd1bcf93-3753-44ac-b0c6-dd6dcc1b45e0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T16:17:38.704Z,India,Tamil Nadu,Chennai,fd1bcf93-3753-44ac-b0c6-dd6dcc1b45e0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-08T16:19:49.808Z,India,Tamil Nadu,Chennai,26887f45-c654-4d24-9a43-d2cc0cf24601,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-08T22:06:58.710Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-08T22:09:09.903Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-2,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-08T22:09:24.404Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-3,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-08T22:10:12.067Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-3,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-08T22:11:38.858Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-3,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-08T22:15:12.512Z,United States,,,471dd199-83eb-49e5-aecb-79392224dc75,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-09T06:21:32.948Z,India,Tamil Nadu,Chennai,26887f45-c654-4d24-9a43-d2cc0cf24601,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-09T14:23:04.230Z,India,Tamil Nadu,Chennai,26887f45-c654-4d24-9a43-d2cc0cf24601,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-3,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-14T16:46:36.602Z,United States,,,36840b3d-bff0-4032-bc7e-566866b5724a,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-3,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-14T16:51:20.079Z,United States,,,36840b3d-bff0-4032-bc7e-566866b5724a,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-3,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-14T16:51:23.810Z,United States,,,36840b3d-bff0-4032-bc7e-566866b5724a,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/version-2,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-14T16:52:06.984Z,United States,,,36840b3d-bff0-4032-bc7e-566866b5724a,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-14T16:52:14.521Z,United States,,,36840b3d-bff0-4032-bc7e-566866b5724a,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-14T16:52:53.159Z,United States,,,36840b3d-bff0-4032-bc7e-566866b5724a,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-09-14T18:37:01.386Z,United States,,,36840b3d-bff0-4032-bc7e-566866b5724a,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-15T14:22:14.849Z,United States,,,168a1e3d-6aa9-470e-aaaf-b38db2c3f09b,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/the-expense-of-moving-data,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-09-20T14:24:38.612Z,United States,,,7a6316bf-50b1-44b9-9849-cc2786790923,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/infographic,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-09-20T14:24:44.778Z,United States,,,7a6316bf-50b1-44b9-9849-cc2786790923,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://greenlake.hpe.pagedip.com/self-evaluate-your-cloud-migration-to-maximize-your-investment/,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-09-20T16:02:27.025Z,United States,,,7a6316bf-50b1-44b9-9849-cc2786790923,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T20:41:58.318Z,United States,Massachusetts,Oxford,4ad4dacb-e859-46ee-8aab-3ba6cfee61da,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/infographic,it-case-study-kapsch,2021-09-21T20:42:45.565Z,United States,Massachusetts,Oxford,4ad4dacb-e859-46ee-8aab-3ba6cfee61da,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T21:57:16.375Z,United States,Georgia,,9c196704-e1a2-4ac6-8745-4387bfabab33,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T21:57:47.256Z,United States,Colorado,Longmont,f4908801-04d0-44b0-9104-96edcc5a96fe,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T21:57:55.576Z,United States,Colorado,Longmont,f4908801-04d0-44b0-9104-96edcc5a96fe,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T22:35:40.358Z,United States,Georgia,,30776581-7455-4faa-a379-c3529b6c03c8,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T22:36:52.581Z,United States,Georgia,,2783d214-867c-424a-b0bf-fd0b0bb339b8,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T22:41:25.283Z,United States,Georgia,,8c8a9572-6bb0-4a17-aac4-1c9a75be07f3,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-datacenter-care,it-case-study-kapsch,2021-09-21T22:42:26.696Z,United States,Georgia,,30776581-7455-4faa-a379-c3529b6c03c8,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-3par-storeserv-8000,it-case-study-kapsch,2021-09-21T22:42:32.976Z,United States,Georgia,,30776581-7455-4faa-a379-c3529b6c03c8,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T23:03:30.700Z,United States,Texas,Irving,0068d1b4-2c69-49cb-aff9-4c5277e5779d,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-3par-storeserv-8000,it-case-study-kapsch,2021-09-21T23:06:34.237Z,United States,Texas,Irving,0068d1b4-2c69-49cb-aff9-4c5277e5779d,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-datacenter-care,it-case-study-kapsch,2021-09-21T23:08:47.473Z,United States,Texas,Irving,0068d1b4-2c69-49cb-aff9-4c5277e5779d,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-datacenter-care,it-case-study-kapsch,2021-09-21T23:09:52.701Z,United States,Texas,Irving,0068d1b4-2c69-49cb-aff9-4c5277e5779d,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-datacenter-care,it-case-study-kapsch,2021-09-21T23:10:03.681Z,United States,Texas,Irving,0068d1b4-2c69-49cb-aff9-4c5277e5779d,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T23:10:56.052Z,United States,Texas,Irving,0068d1b4-2c69-49cb-aff9-4c5277e5779d,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-datacenter-care,it-case-study-kapsch,2021-09-21T23:12:11.838Z,United States,Texas,Irving,0068d1b4-2c69-49cb-aff9-4c5277e5779d,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T23:12:12.791Z,United States,Georgia,,30776581-7455-4faa-a379-c3529b6c03c8,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-21T23:23:28.947Z,United States,Georgia,,30776581-7455-4faa-a379-c3529b6c03c8,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-22T15:23:20.142Z,United States,Texas,Irving,f35169ea-5349-4820-8ec4-e8066e1cafa0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-22T15:24:38.555Z,United States,Texas,Irving,f35169ea-5349-4820-8ec4-e8066e1cafa0,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-22T15:25:05.967Z,United States,,,09e1b788-4f65-4940-9593-8b6e9044fe11,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/infographic,it-case-study-kapsch,2021-09-22T15:26:32.777Z,United States,,,09e1b788-4f65-4940-9593-8b6e9044fe11,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-3par-storeserv-8000,it-case-study-kapsch,2021-09-22T15:26:42.526Z,United States,,,09e1b788-4f65-4940-9593-8b6e9044fe11,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/overlays/hpe-datacenter-care,it-case-study-kapsch,2021-09-22T15:29:10.397Z,United States,,,09e1b788-4f65-4940-9593-8b6e9044fe11,mobile phone
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-22T15:56:07.207Z,United States,,,09e1b788-4f65-4940-9593-8b6e9044fe11,mobile phone
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://preview.pagedip.com/6c201860-17cd-11ec-b60c-d5b602b41923/6/,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-09-22T16:26:15.377Z,United States,,,a76c5675-6c95-4f6a-9b8a-de39e10795ef,desktop
a50003966enw,Cloud Research Whitepaper: Self-evaluate Your Cloud Migration to Maximize Your Investment,Business Paper,https://preview.pagedip.com/6c201860-17cd-11ec-b60c-d5b602b41923/6/_t/live_pageviews,self-evaluate-your-cloud-migration-to-maximize-your-investment,2021-09-22T16:47:23.083Z,United States,,,a76c5675-6c95-4f6a-9b8a-de39e10795ef,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/,it-case-study-kapsch,2021-09-22T17:07:38.523Z,United States,Texas,Irving,f35169ea-5349-4820-8ec4-e8066e1cafa0,desktop
,,,https://greenlake.hpe.pagedip.com/a00055826enw,,2021-09-28T06:56:58.438Z,United States,Virginia,Ashburn,45f1b620-fc77-461f-ad64-dcda01af068c,desktop
,,,https://greenlake.hpe.pagedip.com/theme-cdn-1-0-0/,theme-cdn-1-0-0,2021-09-29T21:59:22.383Z,United States,Georgia,,38c72cea-768a-43b7-bd76-72d05b2ab835,desktop
,,,https://greenlake.hpe.pagedip.com/theme-cdn-1-0-0/-assets/hpe_logo.png,theme-cdn-1-0-0,2021-09-29T21:59:49.960Z,United States,Georgia,,38c72cea-768a-43b7-bd76-72d05b2ab835,desktop
,,,https://greenlake.hpe.pagedip.com/theme-cdn-1-0-0/,theme-cdn-1-0-0,2021-09-29T22:00:25.073Z,United States,Georgia,,38c72cea-768a-43b7-bd76-72d05b2ab835,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/teal-binks,it-case-study-kapsch,2021-10-02T00:57:21.303Z,United States,Colorado,Longmont,298997e4-2730-4688-a686-f74ec12f9825,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/it-case-study-kapsch/yellow-binks,it-case-study-kapsch,2021-10-02T00:57:27.902Z,United States,Colorado,Longmont,298997e4-2730-4688-a686-f74ec12f9825,desktop
,,,https://greenlake.hpe.pagedip.com/pagedip/hpe-greenlake/self-evaluate-your-cloud-migration-to-maximize-your-investment,,2021-10-04T00:13:30.735Z,United States,California,Santa Barbara,394aaefd-e288-4025-bf5a-471916d4848f,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-06T20:28:16.204Z,United States,Virginia,Ashburn,c4f0cd1a-77e4-4b51-93e6-ce56f4b30ef8,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-08T13:11:12.122Z,United States,,,05b73539-6353-4085-832e-f1b84bd7f572,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/overlays/hpe-3par-storeserv-8200,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-08T13:11:15.560Z,United States,,,05b73539-6353-4085-832e-f1b84bd7f572,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/overlays/hpe-foundation-care,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-08T13:11:28.393Z,United States,,,05b73539-6353-4085-832e-f1b84bd7f572,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/overlays/hpe-3par-storeserv-8200,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-08T13:11:32.417Z,United States,,,05b73539-6353-4085-832e-f1b84bd7f572,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/overlays/hpe-foundation-care,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-08T13:12:19.515Z,United States,,,05b73539-6353-4085-832e-f1b84bd7f572,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/overlays/hpe-datacenter-care,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-08T13:12:58.389Z,United States,,,05b73539-6353-4085-832e-f1b84bd7f572,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-08T13:13:39.556Z,United States,,,05b73539-6353-4085-832e-f1b84bd7f572,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-11T12:56:20.727Z,United States,Virginia,Ashburn,a8eea1fd-411a-4d1d-9d68-b0fe2281bbca,desktop
a00115358enw,Run services edge-to-cloud with HPE GreenLake Lighthouse,Infographic,https://greenlake.hpe.pagedip.com/run-services-edge-to-cloud-with-hpe-greenlake-lighthouse/,run-services-edge-to-cloud-with-hpe-greenlake-lighthouse,2021-10-11T13:09:37.847Z,United States,Virginia,Ashburn,df2db206-f185-406c-87f8-a94818ddb8d7,desktop
a00055826ENW,IT Case Study Kapsch,Case Study,https://greenlake.hpe.pagedip.com/kapsch-takes-consumption-based-route-to-data-center-refresh/,kapsch-takes-consumption-based-route-to-data-center-refresh,2021-10-11T13:37:47.892Z,United States,Texas,Spring,c449b821-bf39-4d29-9ad6-717b8b5f5284,desktop
